week_start,site_id,equipment_type,weekly_demand
2025-04-28,S009,Bulldozer,0
2025-04-28,S009,Grader,0
2025-04-28,S009,Crane,0
2025-04-28,S009,Loader,1
2025-04-28,S009,Roller,0
2025-04-28,S010,Excavator,1
2025-04-28,S010,Bulldozer,2
2025-04-28,S010,Grader,0
2025-04-28,S010,Crane,1
2025-04-28,S010,Loader,1
2025-04-28,S010,Roller,1
2025-05-05,S001,Excavator,4
2025-05-05,S001,Bulldozer,2
2025-05-05,S001,Grader,1
2025-05-05,S001,Crane,0
2025-05-05,S001,Loader,2
2025-05-05,S001,Roller,0
2025-05-05,S002,Excavator,1
2025-05-05,S002,Bulldozer,1
2025-05-05,S002,Grader,0
2025-05-05,S002,Crane,0
2025-05-05,S002,Loader,2
2025-05-05,S002,Roller,0
2025-05-05,S003,Excavator,0
2025-05-05,S003,Bulldozer,0
2025-05-05,S003,Grader,0
2025-05-05,S003,Crane,1
2025-05-05,S003,Loader,1
2025-05-05,S003,Roller,1
2025-05-05,S004,Excavator,1
2025-05-05,S004,Bulldozer,0
2025-05-05,S004,Grader,0
2025-05-05,S004,Crane,1
2025-05-05,S004,Loader,1
2025-05-05,S004,Roller,0
2025-05-05,S005,Excavator,0
2025-05-05,S005,Bulldozer,0
2025-05-05,S005,Grader,0
2025-05-05,S005,Crane,2
2025-05-05,S005,Loader,1
2025-05-05,S005,Roller,0
2025-05-05,S006,Excavator,0
2025-05-05,S006,Bulldozer,0
2025-05-05,S006,Grader,1
2025-05-05,S006,Crane,1
2025-05-05,S006,Loader,1
2025-05-05,S006,Roller,1
2025-05-05,S007,Excavator,0
2025-05-05,S007,Bulldozer,0
2025-05-05,S007,Grader,0
2025-05-05,S007,Crane,1
2025-05-05,S007,Loader,0
2025-05-05,S007,Roller,0
2025-05-05,S008,Excavator,1
2025-05-05,S008,Bulldozer,0
2025-05-05,S008,Grader,1
2025-05-05,S008,Crane,0
2025-05-05,S008,Loader,1
2025-05-05,S008,Roller,0
2025-05-05,S009,Excavator,0
2025-05-05,S009,Bulldozer,0
2025-05-05,S009,Grader,0
2025-05-05,S009,Crane,0
2025-05-05,S009,Loader,1
2025-05-05,S009,Roller,0
2025-05-05,S010,Excavator,1
2025-05-05,S010,Bulldozer,1
2025-05-05,S010,Grader,0
2025-05-05,S010,Crane,1
2025-05-05,S010,Loader,2
2025-05-05,S010,Roller,1
2025-05-12,S001,Excavator,5
2025-05-12,S001,Bulldozer,0
2025-05-12,S001,Grader,2
2025-05-12,S001,Crane,0
2025-05-12,S001,Loader,1
2025-05-12,S001,Roller,2
2025-05-12,S002,Excavator,0
2025-05-12,S002,Bulldozer,1
2025-05-12,S002,Grader,0
2025-05-12,S002,Crane,1
2025-05-12,S002,Loader,2
2025-05-12,S002,Roller,0
2025-05-12,S003,Excavator,0
2025-05-12,S003,Bulldozer,0
2025-05-12,S003,Grader,0
2025-05-12,S003,Crane,0
2025-05-12,S003,Loader,1
2025-05-12,S003,Roller,1
2025-05-12,S004,Excavator,1
2025-05-12,S004,Bulldozer,0
2025-05-12,S004,Grader,0
2025-05-12,S004,Crane,1
2025-05-12,S004,Loader,1
2025-05-12,S004,Roller,0
2025-05-12,S005,Excavator,0
2025-05-12,S005,Bulldozer,0
2025-05-12,S005,Grader,0
2025-05-12,S005,Crane,2
2025-05-12,S005,Loader,0
2025-05-12,S005,Roller,0
2025-05-12,S006,Excavator,0
2025-05-12,S006,Bulldozer,0
2025-05-12,S006,Grader,1
2025-05-12,S006,Crane,0
2025-05-12,S006,Loader,0
2025-05-12,S006,Roller,1
2025-05-12,S007,Excavator,0
2025-05-12,S007,Bulldozer,0
2025-05-12,S007,Grader,0
2025-05-12,S007,Crane,1
2025-05-12,S007,Loader,0
2025-05-12,S007,Roller,0
2025-05-12,S008,Excavator,1
2025-05-12,S008,Bulldozer,0
2025-05-12,S008,Grader,1
2025-05-12,S008,Crane,1
2025-05-12,S008,Loader,1
2025-05-12,S008,Roller,0
2025-05-12,S009,Excavator,0
2025-05-12,S009,Bulldozer,0
2025-05-12,S009,Grader,0
2025-05-12,S009,Crane,0
2025-05-12,S009,Loader,0
2025-05-12,S009,Roller,0
2025-05-12,S010,Excavator,1
2025-05-12,S010,Bulldozer,1
2025-05-12,S010,Grader,0
2025-05-12,S010,Crane,1
2025-05-12,S010,Loader,3
2025-05-12,S010,Roller,0
2025-05-19,S001,Excavator,5
2025-05-19,S001,Bulldozer,1
2025-05-19,S001,Grader,2
2025-05-19,S001,Crane,1
2025-05-19,S001,Loader,1
2025-05-19,S001,Roller,2
2025-05-19,S002,Excavator,1
2025-05-19,S002,Bulldozer,0
2025-05-19,S002,Grader,0
2025-05-19,S002,Crane,1
2025-05-19,S002,Loader,0
2025-05-19,S002,Roller,0
2025-05-19,S003,Excavator,0
2025-05-19,S003,Bulldozer,0
2025-05-19,S003,Grader,0
2025-05-19,S003,Crane,0
2025-05-19,S003,Loader,0
2025-05-19,S003,Roller,1
2025-05-19,S004,Excavator,0
2025-05-19,S004,Bulldozer,1
2025-05-19,S004,Grader,0
2025-05-19,S004,Crane,0
2025-05-19,S004,Loader,1
2025-05-19,S004,Roller,0
2025-05-19,S005,Excavator,0
2025-05-19,S005,Bulldozer,1
2025-05-19,S005,Grader,0
2025-05-19,S005,Crane,1
2025-05-19,S005,Loader,0
2025-05-19,S005,Roller,0
2025-05-19,S006,Excavator,0
2025-05-19,S006,Bulldozer,0
2025-05-19,S006,Grader,1
2025-05-19,S006,Crane,0
2025-05-19,S006,Loader,0
2025-05-19,S006,Roller,1
2025-05-19,S007,Excavator,0
2025-05-19,S007,Bulldozer,0
2025-05-19,S007,Grader,0
2025-05-19,S007,Crane,0
2025-05-19,S007,Loader,0
2025-05-19,S007,Roller,0
2025-05-19,S008,Excavator,1
2025-05-19,S008,Bulldozer,0
2025-05-19,S008,Grader,2
2025-05-19,S008,Crane,1
2025-05-19,S008,Loader,1
2025-05-19,S008,Roller,1
2025-05-19,S009,Excavator,0
2025-05-19,S009,Bulldozer,0
2025-05-19,S009,Grader,0
2025-05-19,S009,Crane,1
2025-05-19,S009,Loader,0
2025-05-19,S009,Roller,0
2025-05-19,S010,Excavator,1
2025-05-19,S010,Bulldozer,1
2025-05-19,S010,Grader,1
2025-05-19,S010,Crane,1
2025-05-19,S010,Loader,3
2025-05-19,S010,Roller,0
2025-05-26,S001,Excavator,0
2025-05-26,S001,Bulldozer,2
2025-05-26,S001,Grader,3
2025-05-26,S001,Crane,1
2025-05-26,S001,Loader,1
2025-05-26,S001,Roller,1
2025-05-26,S002,Excavator,1
2025-05-26,S002,Bulldozer,0
2025-05-26,S002,Grader,0
2025-05-26,S002,Crane,1
2025-05-26,S002,Loader,0
2025-05-26,S002,Roller,0
2025-05-26,S003,Excavator,0
2025-05-26,S003,Bulldozer,0
2025-05-26,S003,Grader,0
2025-05-26,S003,Crane,0
2025-05-26,S003,Loader,1
2025-05-26,S003,Roller,1
2025-05-26,S004,Excavator,0
2025-05-26,S004,Bulldozer,1
2025-05-26,S004,Grader,0
2025-05-26,S004,Crane,0
2025-05-26,S004,Loader,1
2025-05-26,S004,Roller,0
2025-05-26,S005,Excavator,0
2025-05-26,S005,Bulldozer,1
2025-05-26,S005,Grader,1
2025-05-26,S005,Crane,0
2025-05-26,S005,Loader,0
2025-05-26,S005,Roller,0
2025-05-26,S006,Excavator,1
2025-05-26,S006,Bulldozer,0
2025-05-26,S006,Grader,0
2025-05-26,S006,Crane,0
2025-05-26,S006,Loader,0
2025-05-26,S006,Roller,1
2025-05-26,S007,Excavator,0
2025-05-26,S007,Bulldozer,0
2025-05-26,S007,Grader,0
2025-05-26,S007,Crane,0
2025-05-26,S007,Loader,0
2025-05-26,S007,Roller,0
2025-05-26,S008,Excavator,1
2025-05-26,S008,Bulldozer,0
2025-05-26,S008,Grader,2
2025-05-26,S008,Crane,1
2025-05-26,S008,Loader,1
2025-05-26,S008,Roller,2
2025-05-26,S009,Excavator,0
2025-05-26,S009,Bulldozer,1
2025-05-26,S009,Grader,0
2025-05-26,S009,Crane,1
2025-05-26,S009,Loader,0
2025-05-26,S009,Roller,0
2025-05-26,S010,Excavator,0
2025-05-26,S010,Bulldozer,1
2025-05-26,S010,Grader,1
2025-05-26,S010,Crane,1
2025-05-26,S010,Loader,0
2025-05-26,S010,Roller,0
2025-06-02,S001,Excavator,0
2025-06-02,S001,Bulldozer,2
2025-06-02,S001,Grader,3
2025-06-02,S001,Crane,0
2025-06-02,S001,Loader,0
2025-06-02,S001,Roller,1
2025-06-02,S002,Excavator,1
2025-06-02,S002,Bulldozer,1
2025-06-02,S002,Grader,0
2025-06-02,S002,Crane,3
2025-06-02,S002,Loader,0
2025-06-02,S002,Roller,0
2025-06-02,S003,Excavator,0
2025-06-02,S003,Bulldozer,0
2025-06-02,S003,Grader,0
2025-06-02,S003,Crane,0
2025-06-02,S003,Loader,1
2025-06-02,S003,Roller,1
2025-06-02,S004,Excavator,0
2025-06-02,S004,Bulldozer,0
2025-06-02,S004,Grader,0
2025-06-02,S004,Crane,0
2025-06-02,S004,Loader,0
2025-06-02,S004,Roller,0
2025-06-02,S005,Excavator,0
2025-06-02,S005,Bulldozer,0
2025-06-02,S005,Grader,1
2025-06-02,S005,Crane,1
2025-06-02,S005,Loader,1
2025-06-02,S005,Roller,1
2025-06-02,S006,Excavator,1
2025-06-02,S006,Bulldozer,1
2025-06-02,S006,Grader,0
2025-06-02,S006,Crane,0
2025-06-02,S006,Loader,0
2025-06-02,S006,Roller,0
2025-06-02,S007,Excavator,0
2025-06-02,S007,Bulldozer,0
2025-06-02,S007,Grader,0
2025-06-02,S007,Crane,0
2025-06-02,S007,Loader,0
2025-06-02,S007,Roller,0
2025-06-02,S008,Excavator,1
2025-06-02,S008,Bulldozer,1
2025-06-02,S008,Grader,2
2025-06-02,S008,Crane,0
2025-06-02,S008,Loader,0
2025-06-02,S008,Roller,2
2025-06-02,S009,Excavator,0
2025-06-02,S009,Bulldozer,2
2025-06-02,S009,Grader,0
2025-06-02,S009,Crane,0
2025-06-02,S009,Loader,0
2025-06-02,S009,Roller,0
2025-06-02,S010,Excavator,1
2025-06-02,S010,Bulldozer,0
2025-06-02,S010,Grader,1
2025-06-02,S010,Crane,2
2025-06-02,S010,Loader,1
2025-06-02,S010,Roller,0
2025-06-09,S001,Excavator,0
2025-06-09,S001,Bulldozer,1
2025-06-09,S001,Grader,1
2025-06-09,S001,Crane,1
2025-06-09,S001,Loader,1
2025-06-09,S001,Roller,0
2025-06-09,S002,Excavator,1
2025-06-09,S002,Bulldozer,1
2025-06-09,S002,Grader,1
2025-06-09,S002,Crane,3
2025-06-09,S002,Loader,2
2025-06-09,S002,Roller,0
2025-06-09,S003,Excavator,0
2025-06-09,S003,Bulldozer,0
2025-06-09,S003,Grader,0
2025-06-09,S003,Crane,0
2025-06-09,S003,Loader,1
2025-06-09,S003,Roller,1
2025-06-09,S004,Excavator,0
2025-06-09,S004,Bulldozer,1
2025-06-09,S004,Grader,0
2025-06-09,S004,Crane,0
2025-06-09,S004,Loader,1
2025-06-09,S004,Roller,0
2025-06-09,S005,Excavator,0
2025-06-09,S005,Bulldozer,0
2025-06-09,S005,Grader,1
2025-06-09,S005,Crane,1
2025-06-09,S005,Loader,1
2025-06-09,S005,Roller,1
2025-06-09,S006,Excavator,0
2025-06-09,S006,Bulldozer,1
2025-06-09,S006,Grader,0
2025-06-09,S006,Crane,0
2025-06-09,S006,Loader,0
2025-06-09,S006,Roller,0
2025-06-09,S007,Excavator,0
2025-06-09,S007,Bulldozer,0
2025-06-09,S007,Grader,0
2025-06-09,S007,Crane,0
2025-06-09,S007,Loader,0
2025-06-09,S007,Roller,0
2025-06-09,S008,Excavator,0
2025-06-09,S008,Bulldozer,1
2025-06-09,S008,Grader,0
2025-06-09,S008,Crane,1
2025-06-09,S008,Loader,0
2025-06-09,S008,Roller,0
2025-06-09,S009,Excavator,0
2025-06-09,S009,Bulldozer,2
2025-06-09,S009,Grader,0
2025-06-09,S009,Crane,0
2025-06-09,S009,Loader,1
2025-06-09,S009,Roller,0
2025-06-09,S010,Excavator,1
2025-06-09,S010,Bulldozer,0
2025-06-09,S010,Grader,1
2025-06-09,S010,Crane,2
2025-06-09,S010,Loader,1
2025-06-09,S010,Roller,1
2025-06-16,S001,Excavator,2
2025-06-16,S001,Bulldozer,2
2025-06-16,S001,Grader,0
2025-06-16,S001,Crane,1
2025-06-16,S001,Loader,1
2025-06-16,S001,Roller,0
2025-06-16,S002,Excavator,1
2025-06-16,S002,Bulldozer,0
2025-06-16,S002,Grader,1
2025-06-16,S002,Crane,2
2025-06-16,S002,Loader,2
2025-06-16,S002,Roller,0
2025-06-16,S003,Excavator,0
2025-06-16,S003,Bulldozer,0
2025-06-16,S003,Grader,0
2025-06-16,S003,Crane,0
2025-06-16,S003,Loader,1
2025-06-16,S003,Roller,1
2025-06-16,S004,Excavator,0
2025-06-16,S004,Bulldozer,1
2025-06-16,S004,Grader,0
2025-06-16,S004,Crane,0
2025-06-16,S004,Loader,1
2025-06-16,S004,Roller,0
2025-06-16,S005,Excavator,0
2025-06-16,S005,Bulldozer,0
2025-06-16,S005,Grader,1
2025-06-16,S005,Crane,0
2025-06-16,S005,Loader,0
2025-06-16,S005,Roller,0
2025-06-16,S006,Excavator,1
2025-06-16,S006,Bulldozer,0
2025-06-16,S006,Grader,0
2025-06-16,S006,Crane,2
2025-06-16,S006,Loader,0
2025-06-16,S006,Roller,0
2025-06-16,S007,Excavator,1
2025-06-16,S007,Bulldozer,1
2025-06-16,S007,Grader,0
2025-06-16,S007,Crane,0
2025-06-16,S007,Loader,0
2025-06-16,S007,Roller,0
2025-06-16,S008,Excavator,0
2025-06-16,S008,Bulldozer,0
2025-06-16,S008,Grader,0
2025-06-16,S008,Crane,1
2025-06-16,S008,Loader,0
2025-06-16,S008,Roller,0
2025-06-16,S009,Excavator,0
2025-06-16,S009,Bulldozer,0
2025-06-16,S009,Grader,1
2025-06-16,S009,Crane,0
2025-06-16,S009,Loader,1
2025-06-16,S009,Roller,0
2025-06-16,S010,Excavator,1
2025-06-16,S010,Bulldozer,1
2025-06-16,S010,Grader,0
2025-06-16,S010,Crane,0
2025-06-16,S010,Loader,1
2025-06-16,S010,Roller,1
2025-06-23,S001,Excavator,2
2025-06-23,S001,Bulldozer,2
2025-06-23,S001,Grader,0
2025-06-23,S001,Crane,1
2025-06-23,S001,Loader,0
2025-06-23,S001,Roller,0
2025-06-23,S002,Excavator,1
2025-06-23,S002,Bulldozer,1
2025-06-23,S002,Grader,1
2025-06-23,S002,Crane,1
2025-06-23,S002,Loader,0
2025-06-23,S002,Roller,0
2025-06-23,S003,Excavator,0
2025-06-23,S003,Bulldozer,0
2025-06-23,S003,Grader,1
2025-06-23,S003,Crane,0
2025-06-23,S003,Loader,0
2025-06-23,S003,Roller,1
2025-06-23,S004,Excavator,0
2025-06-23,S004,Bulldozer,1
2025-06-23,S004,Grader,0
2025-06-23,S004,Crane,0
2025-06-23,S004,Loader,0
2025-06-23,S004,Roller,0
2025-06-23,S005,Excavator,0
2025-06-23,S005,Bulldozer,1
2025-06-23,S005,Grader,2
2025-06-23,S005,Crane,1
2025-06-23,S005,Loader,1
2025-06-23,S005,Roller,1
2025-06-23,S006,Excavator,1
2025-06-23,S006,Bulldozer,0
2025-06-23,S006,Grader,1
2025-06-23,S006,Crane,2
2025-06-23,S006,Loader,0
2025-06-23,S006,Roller,0
2025-06-23,S007,Excavator,1
2025-06-23,S007,Bulldozer,1
2025-06-23,S007,Grader,1
2025-06-23,S007,Crane,0
2025-06-23,S007,Loader,0
2025-06-23,S007,Roller,0
2025-06-23,S008,Excavator,0
2025-06-23,S008,Bulldozer,0
2025-06-23,S008,Grader,0
2025-06-23,S008,Crane,0
2025-06-23,S008,Loader,1
2025-06-23,S008,Roller,0
2025-06-23,S009,Excavator,0
2025-06-23,S009,Bulldozer,0
2025-06-23,S009,Grader,1
2025-06-23,S009,Crane,0
2025-06-23,S009,Loader,1
2025-06-23,S009,Roller,0
2025-06-23,S010,Excavator,1
2025-06-23,S010,Bulldozer,1
2025-06-23,S010,Grader,0
2025-06-23,S010,Crane,0
2025-06-23,S010,Loader,1
2025-06-23,S010,Roller,1
2025-06-30,S001,Excavator,2
2025-06-30,S001,Bulldozer,1
2025-06-30,S001,Grader,2
2025-06-30,S001,Crane,0
2025-06-30,S001,Loader,0
2025-06-30,S001,Roller,0
2025-06-30,S002,Excavator,1
2025-06-30,S002,Bulldozer,1
2025-06-30,S002,Grader,0
2025-06-30,S002,Crane,1
2025-06-30,S002,Loader,1
2025-06-30,S002,Roller,0
2025-06-30,S003,Excavator,0
2025-06-30,S003,Bulldozer,0
2025-06-30,S003,Grader,3
2025-06-30,S003,Crane,0
2025-06-30,S003,Loader,0
2025-06-30,S003,Roller,1
2025-06-30,S004,Excavator,1
2025-06-30,S004,Bulldozer,1
2025-06-30,S004,Grader,0
2025-06-30,S004,Crane,0
2025-06-30,S004,Loader,0
2025-06-30,S004,Roller,0
2025-06-30,S005,Excavator,0
2025-06-30,S005,Bulldozer,1
2025-06-30,S005,Grader,2
2025-06-30,S005,Crane,1
2025-06-30,S005,Loader,1
2025-06-30,S005,Roller,1
2025-06-30,S006,Excavator,2
2025-06-30,S006,Bulldozer,0
2025-06-30,S006,Grader,1
2025-06-30,S006,Crane,1
2025-06-30,S006,Loader,0
2025-06-30,S006,Roller,0
2025-06-30,S007,Excavator,1
2025-06-30,S007,Bulldozer,1
2025-06-30,S007,Grader,1
2025-06-30,S007,Crane,0
2025-06-30,S007,Loader,0
2025-06-30,S007,Roller,0
2025-06-30,S008,Excavator,0
2025-06-30,S008,Bulldozer,0
2025-06-30,S008,Grader,0
2025-06-30,S008,Crane,0
2025-06-30,S008,Loader,1
2025-06-30,S008,Roller,0
2025-06-30,S009,Excavator,1
2025-06-30,S009,Bulldozer,0
2025-06-30,S009,Grader,3
2025-06-30,S009,Crane,0
2025-06-30,S009,Loader,0
2025-06-30,S009,Roller,0
2025-06-30,S010,Excavator,1
2025-06-30,S010,Bulldozer,0
2025-06-30,S010,Grader,0
2025-06-30,S010,Crane,0
2025-06-30,S010,Loader,0
2025-06-30,S010,Roller,1
2025-07-07,S001,Excavator,0
2025-07-07,S001,Bulldozer,1
2025-07-07,S001,Grader,2
2025-07-07,S001,Crane,1
2025-07-07,S001,Loader,1
2025-07-07,S001,Roller,1
2025-07-07,S002,Excavator,0
2025-07-07,S002,Bulldozer,1
2025-07-07,S002,Grader,0
2025-07-07,S002,Crane,0
2025-07-07,S002,Loader,1
2025-07-07,S002,Roller,0
2025-07-07,S003,Excavator,0
2025-07-07,S003,Bulldozer,0
2025-07-07,S003,Grader,3
2025-07-07,S003,Crane,0
2025-07-07,S003,Loader,0
2025-07-07,S003,Roller,1
2025-07-07,S004,Excavator,1
2025-07-07,S004,Bulldozer,1
2025-07-07,S004,Grader,1
2025-07-07,S004,Crane,1
2025-07-07,S004,Loader,1
2025-07-07,S004,Roller,0
2025-07-07,S005,Excavator,0
2025-07-07,S005,Bulldozer,1
2025-07-07,S005,Grader,0
2025-07-07,S005,Crane,0
2025-07-07,S005,Loader,0
2025-07-07,S005,Roller,1
2025-07-07,S006,Excavator,2
2025-07-07,S006,Bulldozer,0
2025-07-07,S006,Grader,1
2025-07-07,S006,Crane,0
2025-07-07,S006,Loader,0
2025-07-07,S006,Roller,1
2025-07-07,S007,Excavator,0
2025-07-07,S007,Bulldozer,1
2025-07-07,S007,Grader,0
2025-07-07,S007,Crane,1
2025-07-07,S007,Loader,1
2025-07-07,S007,Roller,0
2025-07-07,S008,Excavator,0
2025-07-07,S008,Bulldozer,0
2025-07-07,S008,Grader,0
2025-07-07,S008,Crane,0
2025-07-07,S008,Loader,1
2025-07-07,S008,Roller,0
2025-07-07,S009,Excavator,1
2025-07-07,S009,Bulldozer,0
2025-07-07,S009,Grader,3
2025-07-07,S009,Crane,0
2025-07-07,S009,Loader,0
2025-07-07,S009,Roller,1
2025-07-07,S010,Excavator,1
2025-07-07,S010,Bulldozer,1
2025-07-07,S010,Grader,1
2025-07-07,S010,Crane,0
2025-07-07,S010,Loader,1
2025-07-07,S010,Roller,1
2025-07-14,S001,Excavator,0
2025-07-14,S001,Bulldozer,1
2025-07-14,S001,Grader,0
2025-07-14,S001,Crane,1
2025-07-14,S001,Loader,1
2025-07-14,S001,Roller,1
2025-07-14,S002,Excavator,1
2025-07-14,S002,Bulldozer,1
2025-07-14,S002,Grader,0
2025-07-14,S002,Crane,0
2025-07-14,S002,Loader,1
2025-07-14,S002,Roller,0
2025-07-14,S003,Excavator,0
2025-07-14,S003,Bulldozer,0
2025-07-14,S003,Grader,2
2025-07-14,S003,Crane,0
2025-07-14,S003,Loader,1
2025-07-14,S003,Roller,1
2025-07-14,S004,Excavator,1
2025-07-14,S004,Bulldozer,1
2025-07-14,S004,Grader,1
2025-07-14,S004,Crane,1
2025-07-14,S004,Loader,1
2025-07-14,S004,Roller,0
2025-07-14,S005,Excavator,0
2025-07-14,S005,Bulldozer,1
2025-07-14,S005,Grader,0
2025-07-14,S005,Crane,0
2025-07-14,S005,Loader,0
2025-07-14,S005,Roller,0
2025-07-14,S006,Excavator,2
2025-07-14,S006,Bulldozer,0
2025-07-14,S006,Grader,1
2025-07-14,S006,Crane,0
2025-07-14,S006,Loader,0
2025-07-14,S006,Roller,1
2025-07-14,S007,Excavator,0
2025-07-14,S007,Bulldozer,1
2025-07-14,S007,Grader,0
2025-07-14,S007,Crane,1
2025-07-14,S007,Loader,1
2025-07-14,S007,Roller,0
2025-07-14,S008,Excavator,0
2025-07-14,S008,Bulldozer,0
2025-07-14,S008,Grader,0
2025-07-14,S008,Crane,0
2025-07-14,S008,Loader,1
2025-07-14,S008,Roller,0
2025-07-14,S009,Excavator,1
2025-07-14,S009,Bulldozer,1
2025-07-14,S009,Grader,3
2025-07-14,S009,Crane,0
2025-07-14,S009,Loader,0
2025-07-14,S009,Roller,1
2025-07-14,S010,Excavator,1
2025-07-14,S010,Bulldozer,1
2025-07-14,S010,Grader,1
2025-07-14,S010,Crane,0
2025-07-14,S010,Loader,1
2025-07-14,S010,Roller,0
2025-07-21,S001,Excavator,0
2025-07-21,S001,Bulldozer,1
2025-07-21,S001,Grader,0
2025-07-21,S001,Crane,1
2025-07-21,S001,Loader,1
2025-07-21,S001,Roller,1
2025-07-21,S002,Excavator,1
2025-07-21,S002,Bulldozer,0
2025-07-21,S002,Grader,0
2025-07-21,S002,Crane,0
2025-07-21,S002,Loader,1
2025-07-21,S002,Roller,0
2025-07-21,S003,Excavator,0
2025-07-21,S003,Bulldozer,0
2025-07-21,S003,Grader,1
2025-07-21,S003,Crane,0
2025-07-21,S003,Loader,1
2025-07-21,S003,Roller,1
2025-07-21,S004,Excavator,0
2025-07-21,S004,Bulldozer,1
2025-07-21,S004,Grader,0
2025-07-21,S004,Crane,0
2025-07-21,S004,Loader,0
2025-07-21,S004,Roller,1
2025-07-21,S005,Excavator,0
2025-07-21,S005,Bulldozer,0
2025-07-21,S005,Grader,0
2025-07-21,S005,Crane,0
2025-07-21,S005,Loader,0
2025-07-21,S005,Roller,0
2025-07-21,S006,Excavator,2
2025-07-21,S006,Bulldozer,1
2025-07-21,S006,Grader,1
2025-07-21,S006,Crane,0
2025-07-21,S006,Loader,0
2025-07-21,S006,Roller,0
2025-07-21,S007,Excavator,0
2025-07-21,S007,Bulldozer,1
2025-07-21,S007,Grader,0
2025-07-21,S007,Crane,1
2025-07-21,S007,Loader,1
2025-07-21,S007,Roller,0
2025-07-21,S008,Excavator,1
2025-07-21,S008,Bulldozer,1
2025-07-21,S008,Grader,0
2025-07-21,S008,Crane,0
2025-07-21,S008,Loader,1
2025-07-21,S008,Roller,0
2025-07-21,S009,Excavator,1
2025-07-21,S009,Bulldozer,1
2025-07-21,S009,Grader,2
2025-07-21,S009,Crane,0
2025-07-21,S009,Loader,0
2025-07-21,S009,Roller,1
2025-07-21,S010,Excavator,1
2025-07-21,S010,Bulldozer,1
2025-07-21,S010,Grader,1
2025-07-21,S010,Crane,0
2025-07-21,S010,Loader,1
2025-07-21,S010,Roller,1
2025-07-28,S001,Excavator,0
2025-07-28,S001,Bulldozer,1
2025-07-28,S001,Grader,0
2025-07-28,S001,Crane,1
2025-07-28,S001,Loader,1
2025-07-28,S001,Roller,0
2025-07-28,S002,Excavator,1
2025-07-28,S002,Bulldozer,1
2025-07-28,S002,Grader,0
2025-07-28,S002,Crane,0
2025-07-28,S002,Loader,0
2025-07-28,S002,Roller,0
2025-07-28,S003,Excavator,0
2025-07-28,S003,Bulldozer,0
2025-07-28,S003,Grader,1
2025-07-28,S003,Crane,0
2025-07-28,S003,Loader,0
2025-07-28,S003,Roller,1
2025-07-28,S004,Excavator,1
2025-07-28,S004,Bulldozer,1
2025-07-28,S004,Grader,0
2025-07-28,S004,Crane,0
2025-07-28,S004,Loader,0
2025-07-28,S004,Roller,1
2025-07-28,S005,Excavator,0
2025-07-28,S005,Bulldozer,0
2025-07-28,S005,Grader,1
2025-07-28,S005,Crane,0
2025-07-28,S005,Loader,0
2025-07-28,S005,Roller,0
2025-07-28,S006,Excavator,2
2025-07-28,S006,Bulldozer,1
2025-07-28,S006,Grader,0
2025-07-28,S006,Crane,0
2025-07-28,S006,Loader,1
2025-07-28,S006,Roller,0
2025-07-28,S007,Excavator,0
2025-07-28,S007,Bulldozer,0
2025-07-28,S007,Grader,0
2025-07-28,S007,Crane,1
2025-07-28,S007,Loader,0
2025-07-28,S007,Roller,0
2025-07-28,S008,Excavator,2
2025-07-28,S008,Bulldozer,1
2025-07-28,S008,Grader,0
2025-07-28,S008,Crane,0
2025-07-28,S008,Loader,1
2025-07-28,S008,Roller,0
2025-07-28,S009,Excavator,0
2025-07-28,S009,Bulldozer,1
2025-07-28,S009,Grader,2
2025-07-28,S009,Crane,0
2025-07-28,S009,Loader,1
2025-07-28,S009,Roller,1
2025-07-28,S010,Excavator,0
2025-07-28,S010,Bulldozer,1
2025-07-28,S010,Grader,1
2025-07-28,S010,Crane,1
2025-07-28,S010,Loader,0
2025-07-28,S010,Roller,1
2025-08-04,S001,Excavator,0
2025-08-04,S001,Bulldozer,0
2025-08-04,S001,Grader,0
2025-08-04,S001,Crane,0
2025-08-04,S001,Loader,1
2025-08-04,S001,Roller,0
2025-08-04,S002,Excavator,0
2025-08-04,S002,Bulldozer,1
2025-08-04,S002,Grader,1
2025-08-04,S002,Crane,0
2025-08-04,S002,Loader,0
2025-08-04,S002,Roller,1
2025-08-04,S003,Excavator,1
2025-08-04,S003,Bulldozer,0
2025-08-04,S003,Grader,1
2025-08-04,S003,Crane,0
2025-08-04,S003,Loader,0
2025-08-04,S003,Roller,1
2025-08-04,S004,Excavator,1
2025-08-04,S004,Bulldozer,1
2025-08-04,S004,Grader,1
2025-08-04,S004,Crane,0
2025-08-04,S004,Loader,1
2025-08-04,S004,Roller,1
2025-08-04,S005,Excavator,0
2025-08-04,S005,Bulldozer,1
2025-08-04,S005,Grader,1
2025-08-04,S005,Crane,0
2025-08-04,S005,Loader,0
2025-08-04,S005,Roller,2
2025-08-04,S006,Excavator,2
2025-08-04,S006,Bulldozer,1
2025-08-04,S006,Grader,2
2025-08-04,S006,Crane,0
2025-08-04,S006,Loader,1
2025-08-04,S006,Roller,0
2025-08-04,S007,Excavator,1
2025-08-04,S007,Bulldozer,0
2025-08-04,S007,Grader,0
2025-08-04,S007,Crane,0
2025-08-04,S007,Loader,0
2025-08-04,S007,Roller,1
2025-08-04,S008,Excavator,2
2025-08-04,S008,Bulldozer,0
2025-08-04,S008,Grader,0
2025-08-04,S008,Crane,0
2025-08-04,S008,Loader,1
